Fatal_Accident_Index,Month_of_Accident,Hour_of_Accident,Longitude,Latitude,Pedestrian_Casualties,Pedal_Cycles,Motor_Cycles,Cars,Buses_or_Coaches,Vans,HGVs,Other_Vehicles,Total_Vehicles_Involved,Fatal_Casualties,Serious_Casualties,Slight_Casualties,Total_Number_of_Casualties
"2008470805854",July      ,10,-0.225906,50.851208,1,0,0,1,1,0,0,0,2,1,0,1,2
"2008470805903",August    ,09,-0.66655,50.907707,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008470806060",August    ,10,-0.335301,50.899046,0,0,0,1,0,0,1,0,2,1,0,0,1
"2008470806135",August    ,19,-0.776645,50.826086,0,0,0,1,0,0,0,1,2,1,0,1,2
"2008470806281",August    ,19,0.34756,50.951165,0,0,2,1,0,0,0,0,3,1,0,1,2
"2008470806335",August    ,22,-0.043323,50.865287,0,1,0,1,0,0,0,0,2,1,0,2,3
"2008470806563",August    ,20,-0.230333,50.85811,0,0,0,2,0,0,0,0,2,1,1,0,2
"2008470806679",August    ,23,0.470084,50.984703,2,0,0,8,0,0,0,0,8,1,0,1,2
"2008470806702",August    ,12,0.578295,50.90861,0,0,1,1,0,0,0,0,2,1,0,1,2
"2008470806777",September ,23,-0.754754,50.837726,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008470807622",October   ,20,-0.786154,50.771507,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008470807624",October   ,22,0.224817,51.099898,0,0,0,1,0,0,1,0,2,1,0,0,1
"2008470808066",October   ,23,0.572844,50.897487,0,0,0,2,0,0,0,0,2,1,0,2,3
"2008470808189",October   ,04,0.299169,50.778272,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008470808237",October   ,02,-0.670744,50.890308,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008470808432",November  ,19,0.2895,50.879377,0,0,0,1,0,0,1,0,2,1,0,1,2
"2008470808445",November  ,14,-0.617539,50.852818,0,0,0,1,0,1,0,0,2,1,0,1,2
"2008470809017",November  ,10,-0.728224,51.024493,0,0,0,3,0,0,0,0,3,1,3,1,5
"2008470809048",November  ,13,0.400441,50.844408,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008470809090",November  ,14,0.289607,50.820643,0,0,0,1,0,1,0,0,2,1,0,0,1
"2008470809106",November  ,13,-0.034887,51.112737,0,0,0,2,0,0,0,0,2,1,0,0,1
"2008470809175",November  ,17,0.17404,51.052737,0,0,0,2,0,0,0,0,2,1,0,0,1
"2008470809301",December  ,17,-0.155512,50.924942,1,0,0,1,0,0,0,0,1,1,0,1,2
"2008470809326",December  ,18,0.108643,50.910306,0,0,0,3,0,0,0,0,3,1,1,2,4
"2008470809447",December  ,00,-0.351623,51.06889,0,0,0,0,0,1,0,0,1,1,0,0,1
"2008470809584",December  ,15,-0.905275,50.844721,1,0,0,0,1,0,0,0,1,1,0,0,1
"2008470809629",December  ,10,0.373445,50.844331,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008470809640",December  ,11,-0.15639,51.118403,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008470809921",December  ,16,-0.569885,50.845499,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008470809959",December  ,21,-0.446977,50.820904,1,0,0,1,0,0,0,0,1,1,0,1,2
"2008470809992",December  ,14,0.017997,50.827368,0,0,1,1,0,0,0,0,2,1,0,0,1
"200850A21B285",February  ,17,-5.272817,50.189777,0,0,1,1,0,0,0,0,2,1,0,1,2
"200850A33A383",January   ,17,-5.425145,50.184031,1,0,0,1,0,0,0,0,1,1,0,0,1
"200850A51B949",March     ,21,-5.144863,50.170285,0,0,0,2,0,0,0,0,2,1,0,1,2
"200850A61A692",January   ,07,-5.079175,50.392086,0,0,0,1,0,0,0,1,2,1,0,0,1
"200850AC2D032",December  ,13,-5.319393,50.220841,0,0,0,7,0,1,0,0,8,1,1,2,4
"200850AH2E013",October   ,19,-5.207347,50.149592,0,0,0,3,0,0,0,0,3,1,0,5,6
"200850AH2E018",November  ,16,-5.252006,50.157795,0,0,1,1,0,0,0,0,2,1,0,0,1
"200850AH2S008",September ,13,-5.128735,50.178547,0,0,1,0,0,1,1,0,3,1,0,0,1
"200850AI3J020",September ,22,-5.452609,50.189875,0,0,0,2,0,0,0,0,2,1,0,2,3
"200850AY2C009",July      ,13,-5.398709,50.194525,0,0,2,4,0,0,1,1,8,1,1,1,3
"200850AY2E003",June      ,21,-5.450622,50.158446,0,0,0,0,0,0,0,1,1,1,0,0,1
"200850B21C405",March     ,18,-4.496448,50.639926,0,0,1,0,0,0,0,0,1,2,0,0,2
"200850B31A330",January   ,07,-4.360305,50.409444,0,0,0,1,0,0,1,0,2,1,0,0,1
"200850B31B555",February  ,06,-4.691577,50.492559,0,0,1,0,0,0,1,0,2,1,0,0,1
"200850B71A176",January   ,18,-4.470588,50.925601,0,0,0,1,0,0,0,0,1,1,0,1,2
"200850BB2D004",July      ,10,-4.745238,50.510914,0,0,0,1,0,1,0,0,2,1,1,0,2
"200850BD2J007",September ,22,-4.410534,50.422895,0,0,1,1,0,0,0,0,2,1,0,0,1
"200850BD2J008",October   ,06,-4.427551,50.428028,0,0,0,1,0,0,1,0,2,1,0,0,1
"200850BL2K061",December  ,04,-4.359537,50.628749,1,0,0,1,0,0,0,0,1,1,0,1,2
"200850BN2D026",December  ,19,-4.295493,50.495381,0,0,0,2,0,0,0,0,2,1,1,1,3
"200850BS2G007",July      ,13,-4.265552,50.423651,0,0,1,2,0,0,0,0,3,2,1,0,3
"200850BW3T003",June      ,15,-4.812011,50.575794,0,0,0,1,0,1,0,0,2,1,0,0,1
"200850C31B867",February  ,11,-4.124162,51.205016,0,0,0,1,0,0,0,1,2,1,0,0,1
"200850C43C160",March     ,19,-3.961121,50.955688,0,0,0,1,0,0,0,0,1,1,0,0,1
"200850CB2D020",July      ,15,-4.051338,51.07708,0,1,0,0,0,0,0,0,1,1,0,0,1
"200850CB2W016",November  ,02,-4.073134,51.072828,0,0,0,1,0,0,0,0,1,1,0,0,1
"200850CD3B002",August    ,00,-4.206834,51.008503,0,1,0,1,0,0,0,0,2,1,0,0,1
"200850CI2C010",December  ,08,-4.165599,51.175837,0,0,0,1,1,0,0,0,2,1,0,0,1
"200850D21A043",January   ,13,-3.491778,50.73204,1,0,0,1,0,0,0,0,1,1,0,0,1
"200850D41C369",March     ,18,-3.448484,50.913171,0,0,0,3,0,0,0,0,3,1,1,4,6
"200850DE2V006",July      ,20,-3.486131,50.705851,0,0,1,0,0,0,0,0,1,2,0,0,2
"200850E41D097",April     ,03,-4.185627,50.40935,1,0,0,1,0,0,0,0,1,1,0,0,1
"200850E53B363",January   ,17,-3.939782,50.386278,0,0,0,1,0,0,0,0,1,1,4,0,5
"200850E61A027",January   ,19,-4.215542,50.519507,0,0,0,3,0,0,0,0,3,1,0,2,3
"200850E61A690",January   ,17,-4.193437,50.48089,0,0,0,0,0,0,0,1,1,1,0,0,1
"200850EC2A018",September ,02,-4.10845,50.376596,0,0,0,1,0,0,0,0,1,2,0,0,2
"200850EC2E140",November  ,09,-4.141968,50.371306,1,0,0,0,0,1,0,0,1,1,0,0,1
"200850F27A688",January   ,17,-3.54011,50.390189,0,0,0,2,0,0,0,0,2,1,1,0,2
"200850F41A476",January   ,15,-3.579076,50.500112,0,0,1,0,0,0,0,0,1,1,0,0,1
"200850F41C295",March     ,19,-3.663532,50.560004,1,0,0,1,0,0,0,0,1,1,0,0,1
"200850FP2C052",December  ,11,-3.568195,50.435503,1,0,0,1,0,0,0,0,1,1,0,0,1
"200850FT2F018",October   ,16,-3.509185,50.457419,0,1,0,0,0,0,0,0,1,1,0,0,1
"200850GA2C001",May       ,01,-4.86304,50.35947,1,0,0,1,0,0,0,0,1,1,0,0,1
"200850GA2O018",December  ,01,-4.809417,50.341978,0,0,1,0,0,0,0,0,1,1,1,0,2
"200850GC2H037",December  ,16,-4.987247,50.360122,0,0,0,2,0,0,0,0,2,1,3,6,10
"200850GE4N004",July      ,22,-4.928148,50.300096,0,0,0,2,0,0,0,0,2,1,0,2,3
"200850GE4V002",October   ,19,-5.093335,50.311287,1,0,0,3,0,0,0,0,3,1,0,1,2
"200850GN2L003",May       ,06,-4.991318,50.402477,0,0,0,1,0,0,0,0,1,1,0,0,1
"200850GN2L018",October   ,11,-5.062411,50.400535,1,0,1,1,0,0,0,0,2,1,0,1,2
"200850GP2I001",May       ,21,-5.08461,50.159037,0,1,0,1,0,0,0,0,2,1,0,0,1
"200850GW3N005",July      ,10,-4.644702,50.418255,0,0,0,2,0,0,0,0,2,1,0,4,5
"200850JC2F001",October   ,12,-3.64998,50.677205,0,0,1,0,0,0,0,0,1,1,0,0,1
"200850JC3H005",May       ,16,-3.649795,50.587091,0,0,0,2,0,0,0,0,2,1,3,1,5
"200850JC3I001",June      ,17,-3.714787,50.626175,0,0,1,1,0,0,0,0,2,1,0,0,1
"200850JC4V025",November  ,21,-3.493829,50.685157,0,0,0,2,0,0,0,0,2,1,1,0,2
"200850JG2F002",July      ,11,-3.4842,50.662617,0,2,0,1,0,0,0,0,3,1,0,0,1
"200850JG3G007",July      ,08,-3.49771,50.557938,0,0,1,0,0,0,1,0,2,1,0,1,2
"200850JI4M015",September ,11,-4.016532,50.398104,0,0,1,0,0,0,0,1,2,1,0,1,2
"200850JK2V003",June      ,19,-3.804504,50.2727,0,0,1,1,0,0,0,0,2,1,1,0,2
"200850JN2F005",September ,07,-3.568709,50.514912,0,0,1,2,0,0,0,0,3,1,0,1,2
"200850JO2H009",December  ,22,-3.958178,50.739708,0,0,0,0,0,1,1,0,2,1,0,1,2
"200850JT2K002",May       ,00,-4.212952,50.575681,0,0,0,1,0,0,0,0,1,1,1,0,2
"200850JT3H002",July      ,16,-4.307671,50.643819,0,0,0,1,0,0,0,0,1,1,0,0,1
"200850KC2K001",May       ,08,-3.608343,50.775817,0,0,2,1,0,0,0,0,3,1,0,0,1
"200850KC2U006",October   ,11,-3.78921,50.720569,0,0,0,1,0,0,0,0,1,2,1,0,3
"200850KE2C007",July      ,00,-3.374939,50.622947,2,0,0,1,0,0,0,0,1,1,0,1,2
"200850KE2C028",December  ,22,-3.407771,50.619317,0,0,1,3,0,0,0,0,4,1,0,0,1
"200850KE5Q004",July      ,05,-3.462302,50.727467,0,0,0,1,0,0,1,0,2,2,0,0,2
"200850KH2C005",December  ,18,-3.128803,50.793855,0,0,0,2,0,0,0,0,2,1,0,2,3
"200850KH2D008",November  ,03,-3.147038,50.831628,0,0,0,1,0,0,0,0,1,1,0,0,1
"200850KO2R004",November  ,07,-3.501043,50.778057,0,0,1,1,0,0,0,0,2,1,1,1,3
"200850KO2X006",December  ,19,-3.346511,50.706648,0,0,0,2,0,0,0,0,2,1,0,0,1
"2008520800195",January   ,12,-2.905133,51.266838,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008520800314",January   ,17,-2.901932,51.147174,1,0,0,1,0,0,0,0,1,1,0,1,2
"2008520800359",January   ,05,-2.411456,51.328151,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520800529",January   ,06,-2.848637,51.05531,0,0,0,1,0,1,0,0,2,1,0,1,2
"2008520800693",January   ,08,-2.481332,51.065134,0,0,0,2,0,0,1,0,3,1,0,1,2
"2008520801347",January   ,18,-2.508012,51.090559,0,0,0,1,0,0,1,0,2,1,0,2,3
"2008520801904",February  ,03,-3.032619,50.910395,0,0,0,2,0,0,0,0,2,1,1,2,4
"2008520801909",February  ,10,-2.742658,51.475427,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520802056",February  ,15,-2.560786,51.47428,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008520802078",February  ,14,-2.714469,51.154225,0,0,0,1,0,1,0,0,2,1,0,1,2
"2008520802380",February  ,19,-2.37023,51.501921,0,0,0,2,0,0,0,0,2,1,0,0,1
"2008520802916",March     ,14,-2.697528,51.168625,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520802917",March     ,13,-2.996518,51.124555,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008520803134",March     ,12,-2.559742,51.412511,1,0,0,0,0,0,1,0,1,1,0,0,1
"2008520803135",March     ,15,-2.979117,51.335303,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008520803437",March     ,17,-2.539146,51.556206,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520804457",April     ,11,-2.417809,51.316529,1,0,0,0,0,0,0,1,1,1,0,0,1
"2008520804742",April     ,15,-2.738466,51.277989,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520804916",April     ,14,-2.480775,51.286524,0,0,1,3,0,0,0,0,4,1,0,0,1
"2008520805232",May       ,19,-2.338406,51.542929,1,0,0,3,1,0,0,0,4,1,0,0,1
"2008520805239",May       ,21,-2.596251,51.455671,1,0,0,1,1,0,0,0,2,1,0,0,1
"2008520805356",May       ,20,-2.546519,51.147217,0,0,0,1,0,0,0,0,1,2,0,0,2
"2008520805890",May       ,20,-2.852423,51.323165,0,0,0,2,0,0,0,0,2,1,0,0,1
"2008520805893",May       ,06,-2.536289,51.31281,0,0,0,1,0,0,1,0,2,1,0,0,1
"2008520805896",May       ,00,-2.344466,51.524299,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520805983",May       ,16,-2.629821,51.458193,0,0,0,0,0,0,0,1,1,1,0,0,1
"2008520806338",June      ,10,-2.868894,51.138882,0,0,0,2,0,0,0,0,2,1,3,0,4
"2008520806589",June      ,03,-2.994169,51.134916,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520806910",June      ,08,-2.499891,51.237797,0,0,1,1,0,0,0,0,2,1,0,1,2
"2008520807323",July      ,19,-2.434302,51.634058,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520807327",July      ,00,-2.613739,51.536147,0,1,0,1,0,0,0,0,2,1,0,0,1
"2008520807344",July      ,20,-3.368291,51.161443,0,0,1,1,0,0,0,0,2,1,0,1,2
"2008520807462",July      ,15,-2.731064,51.154752,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520807702",July      ,21,-2.366225,51.433596,0,0,0,2,0,0,0,0,2,1,0,0,1
"2008520807802",July      ,14,-2.955287,51.169322,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520808056",July      ,13,-2.320964,51.297412,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520808604",August    ,17,-2.35399,51.376806,1,0,0,3,0,0,0,0,3,1,0,0,1
"2008520808936",August    ,18,-2.969537,51.146274,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008520808947",August    ,00,-2.822667,51.440634,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520808949",August    ,20,-2.66527,51.490728,0,0,1,0,1,0,0,0,2,1,0,0,1
"2008520809008",August    ,11,-2.577994,51.377533,0,1,0,1,0,0,0,0,2,1,0,0,1
"2008520809505",September ,06,-2.905167,50.873503,0,0,0,1,0,0,1,0,2,1,0,0,1
"2008520809923",September ,13,-3.045405,51.137887,0,0,1,1,0,0,0,0,2,1,0,1,2
"2008520809946",September ,11,-2.852078,51.436107,0,0,0,0,1,0,0,0,1,1,0,0,1
"2008520810068",September ,01,-2.372362,51.533745,1,0,0,0,0,0,1,0,1,1,0,0,1
"2008520810217",October   ,18,-2.522742,51.155868,0,0,1,0,0,0,1,0,2,1,0,0,1
"2008520810298",October   ,17,-3.040906,51.045843,0,1,0,2,0,0,0,0,3,1,0,0,1
"2008520810356",September ,20,-2.583436,51.455196,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008520810358",October   ,17,-2.512974,51.550478,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008520810425",September ,06,-2.795579,51.355576,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520810607",October   ,17,-2.481652,51.452422,0,0,2,1,0,0,0,0,3,1,1,2,4
"2008520810651",October   ,13,-2.600004,51.445491,0,0,1,1,0,1,0,0,3,1,0,0,1
"2008520811052",October   ,16,-3.014626,50.992118,0,0,0,1,1,0,0,0,2,1,0,0,1
"2008520811155",October   ,02,-2.38363,51.381838,0,0,0,1,0,0,1,0,2,2,0,0,2
"2008520811425",November  ,19,-2.42609,51.528527,1,0,0,0,0,1,0,0,1,1,0,0,1
"2008520811929",November  ,17,-2.344607,51.523849,0,0,1,2,0,0,0,0,3,1,0,0,1
"2008520812064",November  ,13,-2.998297,51.127507,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008520812194",November  ,00,-2.409594,51.537667,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008520812217",November  ,19,-2.648665,50.886451,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008520812363",November  ,11,-2.749332,50.905003,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008520812377",November  ,19,-2.559571,51.46916,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008520812392",November  ,21,-2.848043,51.420221,0,0,0,1,0,0,0,0,1,1,0,3,4
"2008520812394",December  ,13,-2.577584,51.50468,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008520812617",November  ,01,-2.655559,51.486466,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008520812863",December  ,15,-2.809936,50.938771,0,0,0,1,0,0,0,1,2,1,0,0,1
"2008520812922",December  ,08,-2.37975,51.38185,1,0,0,0,0,0,1,0,1,1,0,0,1
"2008520812939",December  ,06,-2.677604,51.419082,0,1,0,1,0,0,0,0,2,1,0,0,1
"2008530193749",February  ,03,-1.725436,51.921091,1,0,0,0,0,0,1,0,1,1,0,1,2
"2008530193935",February  ,16,-2.008371,51.756693,0,0,0,2,0,0,0,0,2,2,0,0,2
"2008530194125",March     ,21,-1.714342,51.950825,0,0,0,3,0,0,0,0,3,7,2,0,9
"2008530194271",March     ,07,-2.340008,51.796123,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008530194335",March     ,01,-2.135894,51.718043,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008530194412",April     ,12,-1.803516,51.855612,0,0,0,3,0,0,0,0,3,1,1,2,4
"2008530194444",March     ,23,-2.100672,51.827501,0,0,0,2,0,0,0,0,2,1,1,0,2
"2008530194698",May       ,07,-1.749753,52.071833,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008530194699",May       ,14,-2.207195,51.830599,0,0,0,1,0,0,1,0,2,1,0,0,1
"2008530195169",June      ,12,-2.465652,51.704161,0,0,0,1,0,0,1,0,2,3,0,1,4
"2008530195230",June      ,04,-2.30494,51.821125,0,0,0,1,0,0,0,0,1,1,0,1,2
"2008530195288",July      ,00,-1.991238,51.945237,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008530195443",July      ,04,-2.487418,51.750019,0,0,0,1,0,0,0,0,1,1,1,0,2
"2008530195598",July      ,13,-1.93288,51.762429,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008530195940",August    ,14,-2.097081,51.9122,1,0,0,0,0,0,1,0,1,1,0,0,1
"2008530195945",September ,15,-1.904524,52.015687,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008530195955",September ,05,-2.122196,52.006042,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008530196009",August    ,12,-2.124372,52.002803,0,0,1,2,0,0,0,0,3,1,0,0,1
"2008530196017",September ,05,-2.357441,51.836892,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008530196020",September ,18,-2.357442,51.836981,0,0,0,1,0,0,0,0,1,1,0,1,2
"2008530196264",September ,14,-1.814299,51.916769,0,0,0,1,0,0,0,0,1,1,1,0,2
"2008530196511",August    ,14,-2.436795,51.652931,0,0,0,3,0,0,0,0,3,1,1,0,2
"2008530196528",April     ,12,-1.795837,52.076237,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008530196591",November  ,18,-2.112379,51.867231,1,0,0,1,0,0,0,0,1,1,0,1,2
"2008530196606",November  ,14,-1.93211,51.985587,0,0,0,1,0,0,1,0,2,1,0,0,1
"2008530196616",November  ,02,-2.032509,51.879059,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008530196878",December  ,12,-2.212453,51.837872,0,0,0,1,0,0,0,0,1,1,0,1,2
"2008530196905",October   ,15,-1.724203,51.932417,0,0,0,1,1,0,0,0,2,1,0,1,2
"2008530196906",October   ,14,-2.221145,51.597068,0,0,1,1,0,0,0,0,2,1,0,0,1
"2008530196988",December  ,17,-1.980131,51.729538,1,0,0,1,0,0,0,0,1,1,0,0,1
"200854DC02408",January   ,19,-1.77843,51.552469,1,0,1,1,0,0,0,0,2,1,1,0,2
"200854DC10308",March     ,17,-1.775677,51.555072,1,0,0,1,0,0,0,0,1,1,0,0,1
"200854DE00608",January   ,09,-1.691201,51.526646,0,1,0,1,0,0,1,0,3,1,0,0,1
"200854DE01808",January   ,16,-1.776278,51.520725,0,0,0,1,0,0,0,0,1,1,1,0,2
"200854DE05508",February  ,19,-1.736097,51.56515,1,0,0,2,0,0,0,0,2,1,0,0,1
"200854DE35708",October   ,19,-1.755739,51.588211,0,0,1,1,0,0,0,0,2,1,0,1,2
"200854DE39508",October   ,06,-1.759093,51.554499,0,0,0,1,0,0,0,0,1,1,0,1,2
"200854DN29408",August    ,19,-1.821539,51.556679,2,0,0,0,2,0,0,0,2,1,1,1,3
"200854EB10408",February  ,15,-2.119016,50.96427,0,0,2,1,0,0,0,0,3,1,0,0,1
"200854EB26008",June      ,14,-1.991978,51.055963,0,0,1,1,0,0,0,0,2,1,0,0,1
"200854ED04808",February  ,21,-2.147659,51.37401,0,0,0,2,0,0,0,0,2,1,0,1,2
"200854ED37108",September ,03,-2.126755,51.399661,0,0,0,1,0,0,0,0,1,1,0,0,1
"200854EF03008",January   ,19,-2.129279,51.428073,1,0,0,2,0,0,0,0,2,1,0,0,1
"200854EF27308",June      ,18,-2.189155,51.472411,0,0,0,1,0,0,0,0,1,1,0,0,1
"200854EH04208",February  ,11,-1.55348,51.429452,0,1,0,0,0,0,1,0,2,1,0,1,2
"200854EH08108",February  ,10,-1.721115,51.4199,1,0,0,1,0,0,0,0,1,1,0,0,1
"200854EH40108",August    ,09,-1.680455,51.373038,0,0,0,2,0,0,1,0,3,1,3,0,4
"200854EL22308",May       ,17,-1.540025,51.293801,0,0,1,1,0,0,0,0,2,1,0,0,1
"200854EM08708",February  ,00,-1.786729,51.195688,0,0,0,1,0,0,0,0,1,1,0,0,1
"200854EM24808",June      ,18,-1.94198,51.217449,0,0,0,3,0,0,0,0,3,1,0,1,2
"200854EN16008",April     ,22,-1.94726,51.482712,0,0,1,0,0,0,0,0,1,1,0,0,1
"200854EP01108",January   ,07,-2.105081,51.476472,0,1,0,1,0,0,0,0,2,1,0,0,1
"200854EP06808",February  ,08,-2.212147,51.493861,0,0,2,1,0,0,0,0,3,1,0,0,1
"200854EP25608",June      ,07,-2.294492,51.463921,0,0,0,1,1,0,0,0,2,1,0,2,3
"200854ER34108",August    ,17,-2.028116,51.120794,0,0,0,2,0,0,0,1,3,1,1,2,4
"200854ET00908",January   ,11,-2.238338,51.323236,0,2,0,1,0,0,0,0,3,1,1,0,2
"200854ET02208",January   ,14,-2.235186,51.296087,1,0,0,0,0,0,1,0,1,1,0,0,1
"200854ET32308",August    ,08,-2.229619,51.330178,0,0,1,0,0,0,0,0,1,1,0,0,1
"200854EU12408",March     ,19,-1.762721,51.021371,0,0,0,2,0,0,0,0,2,2,0,1,3
"200854EU49108",November  ,05,-1.759771,50.985396,0,0,0,2,0,0,0,0,2,1,1,0,2
"200854EV14708",March     ,16,-2.25016,51.095262,0,0,0,1,0,0,1,0,2,1,1,0,2
"200854EV28208",June      ,09,-2.224181,51.097562,0,0,0,1,0,0,2,0,3,1,1,1,3
"200854EW48608",November  ,13,-1.952778,51.159005,0,0,0,1,0,0,1,0,2,1,0,0,1
"200854EY43208",October   ,20,-2.118679,51.611693,0,0,0,2,0,0,0,0,2,1,0,0,1
"200854EY46308",November  ,13,-2.127702,51.533277,0,0,0,3,0,0,0,0,3,1,0,2,3
"200854EZ20708",May       ,18,-2.047067,51.350355,0,0,0,3,0,0,0,0,3,1,1,1,3
"200854EZ47508",October   ,07,-2.074319,51.330919,0,0,0,1,0,1,0,0,2,1,0,1,2
"200854MB02608",March     ,21,-1.587645,51.501061,1,0,0,2,0,0,0,0,2,1,0,0,1
"200854MB07608",November  ,12,-2.125489,51.515027,0,0,0,1,0,0,0,0,1,1,1,1,3
"2008558C02289",May       ,22,-2.011028,50.761096,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008558C03142",July      ,01,-2.380968,50.676931,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558C04429",October   ,17,-1.868063,50.727119,0,0,0,1,0,0,0,0,1,1,1,0,2
"2008558C05660",December  ,22,-1.965106,50.739059,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558D01761",April     ,15,-2.081731,50.652794,1,0,0,2,0,0,0,0,2,1,1,0,2
"2008558D01764",April     ,05,-2.914943,50.741141,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008558D01835",May       ,11,-1.734629,50.746946,0,0,0,2,0,0,0,0,2,1,0,1,2
"2008558D01874",May       ,13,-2.448225,50.561131,0,0,1,1,0,0,0,0,2,1,0,3,4
"2008558D01957",May       ,19,-2.934777,50.726505,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558D02482",June      ,12,-2.488418,50.693257,0,0,0,1,0,0,0,1,2,1,0,0,1
"2008558D02959",July      ,13,-2.28844,51.00489,0,0,0,2,0,0,0,0,2,1,1,2,4
"2008558D03643",August    ,11,-2.048768,50.786177,0,0,2,0,0,0,1,0,3,1,0,0,1
"2008558D04515",October   ,14,-2.548397,50.713224,0,0,0,1,0,1,0,0,2,1,2,0,3
"2008558D04644",October   ,09,-1.981774,50.87926,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558D04714",October   ,05,-1.72007,50.740257,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558D05104",November  ,17,-2.062103,50.78662,1,0,0,0,0,0,1,0,1,1,0,0,1
"2008558D05368",December  ,08,-2.301322,50.77087,0,0,0,1,0,1,0,0,2,1,1,0,2
"2008558D05386",December  ,16,-2.424701,50.645574,1,0,0,1,0,0,0,1,2,1,0,2,3
"2008558D05388",December  ,22,-2.266362,51.007281,0,0,0,3,0,0,0,0,3,2,1,2,5
"2008558D05549",December  ,02,-2.050134,50.736896,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558D05755",December  ,17,-2.444942,50.542347,1,0,1,1,0,0,0,0,2,1,1,0,2
"2008558D05776",December  ,21,-2.281827,51.065965,0,0,1,0,0,0,0,0,1,1,1,0,2
"2008558E00357",January   ,06,-2.146474,50.774854,0,0,0,1,0,1,1,0,3,1,0,0,1
"2008558E00560",February  ,17,-2.223537,50.756027,0,0,0,1,0,0,0,1,2,1,0,1,2
"2008558E00761",February  ,18,-1.782165,50.735624,1,0,0,1,0,0,0,0,1,1,0,0,1
"2008558E01241",March     ,21,-1.813871,50.816344,0,0,0,2,0,0,0,0,2,1,0,5,6
"2008558P00064",January   ,17,-1.914254,50.725364,0,0,0,1,0,0,0,0,1,1,0,0,1
"2008558P00647",February  ,16,-1.95037,50.736716,1,0,0,0,0,0,1,0,1,1,0,0,1
"2008558P01326",March     ,17,-1.984379,50.739153,0,0,1,0,0,0,0,0,1,1,0,0,1
"2008558P01359",April     ,14,-1.912098,50.742359,0,1,0,0,0,0,1,0,2,1,0,0,1
"2008558W00526",February  ,06,-2.461658,50.822863,0,0,0,2,0,0,0,0,2,4,1,0,5
"2008559D01046",August    ,18,-2.470441,50.651154,1,1,0,0,0,0,0,0,1,1,0,0,1
"2008600AN3020",March     ,00,-4.334267,53.3981,0,0,0,1,0,0,1,0,2,1,0,1,2
"2008600AN4003",January   ,12,-4.324933,53.24058,0,0,1,1,0,0,0,0,2,1,0,0,1
